Tweet_ID,tweet,type
ID_0RYW3APB,The dude literally asked me to explain my rape story so he could then attempt to prove to me that I hadn’t in fact been raped 🥴,sexual_violence
ID_0S098QJL,"Define persecution!  “My husband beats me, and I could have moved to another part of my country, but my aunt lives in California, and I prefer moving there.”  This I read in the Oregonian where they were interviewing those seeking asylum for persecution.  Gimme a break.",Physical_violence
ID_0S1J1BX0,I look at Trump and wonder how many young women he raped or assaulted in his lifetime and it makes me want to vomit.,sexual_violence
ID_0S2K9L0J,"So let me get this straight, the Anti-Abortion Crowd is OK with Abortion if it helps Donald Trump, but for everyone else they are against Abortion and the use of fetus obtained from an Abortion?? How many Abortions has Donald Trump paid for, as he Assaulted &amp; Raped Women?  ",sexual_violence
ID_0S3GN2Z1,My husband beats me.  Life sucks here.,Physical_violence
ID_0S4QDO9Y,"It saddens me to see some men justifying rape. Giving excuses. Why was she out late? What was she wearing? Among other stupid excuses. Imagine this,  Her coursemate came to her room to collect her note. He raped her. They said, why did she allow him enter her room? Sick mindset",sexual_violence
ID_0S642DXA,"Also prison work, in both men &amp;women's  max prisons. While I was working g there, my dtr was raped, at 16. He got 28 yrs straight time, and had to come through  my clinic. The inmates offered to ""fix that"" for me. I declined their offer.",sexual_violence
ID_0S9OPV59,"It shouldn’t be that hard but then it is. Tried to have a guy served for a vpo hearing after he raped me and a cop warned him he was about to be served, so the guy pretended he was out of town for a month. He stalked me and another woman that entire time from his mom’s car.",sexual_violence
ID_0SA9WHCE,not raped but he definitely assaulted me,sexual_violence
ID_0SDMRYNI,"Rape/abuse survivor: he raped me  Abuser: I didn't do it  Twitter: You see, he said he didn't do it",sexual_violence
ID_0SEYEL8J,she was kind when she was sober but not when she was drunk. did you know that she forced me to have sex with her before?,sexual_violence
ID_0SFJFBM8,"For a long time, I wasn't sure if the guy who took the condom off without telling me before sex raped me, but he did. I'd always been, ""Well, something bad happened, but was it rape?"" I'm hear to tell you that it was bad and it was rape. I didn't consent to that.",sexual_violence
ID_0SFYTJ6C,"God I want to get out of London. Some big guy, high on skunk and naked except for shorts, confronted me as I crossed the road and then started yelling at me that I should be raped and he could smell my knickers. 1/2",sexual_violence
ID_0SH0Q54N,I didn’t realize he raped until years later. We even had consensual sex after that multiple times. No one will ever believe me. I hate this world. I hate sexism. I hate men. Fuck Kenny. Fuck rapists. Please let hell be real.,sexual_violence
ID_0SH928GT,"He tried to rape our democratic system of government. He raped science and the truth when he deliberately lied and kept lying about the virus. Amazes me there is much resistance to the notion that Trump may have raped women, when ~20 credible women have said so.",sexual_violence
ID_0SILCUCT,"Yes , sick if you ask me  In my eyes he basically raped her mentally",sexual_violence
ID_0SPE7WY4,no one: absolutely no one: me: ya know mom he also raped a child did he say he was gonna do that,sexual_violence
ID_0STK95AW,"That may apply to a lot of things he has done like faking Go Fund Me accounts, using multiple fake accounts to solicit photos of kids &amp; stolen valor, as he never served.  It does NOT apply to a former cop who raped his 13 yo stepdaughter multiple times. No forgiveness for that.",sexual_violence
ID_0STMFINL,Hahaha me being like “oh I don’t want to report the fact he raped me bc he has a kid”,sexual_violence
ID_0SUMYHPJ,"Busola's case wasn't more legit than there's, Busola didn't go to court before coming to social media, she came to social media first. Busola had no substantial evidence against him except the original ""he raped me"". These one's had receipts &amp; "" he raped me"".",sexual_violence
ID_0SVUNOPH,He only wore scarves on the days he raped and hypnotised me.,sexual_violence
ID_0SXLH0ZK,"my ex asking if I would please let the guy that raped me stay the night bc he always felt ""left out""  when everyone else was staying at the apartment : )",sexual_violence
ID_0SXTZOUP,He got on the “my husband beats me because he loves me” glasses  ,Physical_violence
ID_0SZ8CX5Z,"Listen I showed u the proof of him apologizing and u still going on 😭😭. Y’all niggas still bumped r Kelly for 20 years after he raped that lil girl. Miss me with y’all bullshit 😭, I hope y’all not Christians 😭🤣",sexual_violence
ID_0SZH772Q,"Ok, here’s why I gave up stand up comedy in 2014. I was in the finals of a comp and heavily preggo about to go on stage in Colchester. I was, as usual, one of the only females on the bill. The guy before me went onstage and made jokes about women being raped and how he punched...",sexual_violence
ID_0T0315XB,I also came across this 🥴😂 I thought it was weird and after talking about it to a guy I was dealing with he enlightened me it might be a traumatic experience maybe even have been raped,sexual_violence
ID_0T03CP16,"Just turned 21 years old on monday. Really for keeping me till this age protecting me at times like these where young women get killed,raped. I pray that He watches over me.",sexual_violence
ID_0T0HEWLP,I am tweeting about the man who raped and sodomized me when I was a little girl Daniel Keller of is a pedophile child rapist. After I ran away from home he molested my little sister for years. If you live in please keep your children safe  ,sexual_violence
ID_0T0MUI2C,I’m walking my dog with my hair in a bun. And not that cute unkept sexy messy bun that says hey I’m fun. It looks like more my husband beats me,Physical_violence
ID_0T1CQFXL,"WELCOME TO THOMASLOADED: My husband beats me for not bearing male child, wife tells court:  ",Physical_violence
ID_0T4NDUAF,Wow just had someone over off of grinder and he legit almost raped my girlfriend in front of me and she kept saying no and he kept trying to sit next to her and I told him to leave and he slammed the door walking out and told her that she was a waist of his time because wouldn’t,sexual_violence
ID_0T61EWTV,"There should be talks about sexual health and relationship help. Because not all abuse is ""he punched me, but he says he'll never do it again""  Is there should we talk about sexual health and intimacy because people don't know when they've been raped.",sexual_violence
ID_0T6CII0D,"Coconuts and take it if he says he patent it, Chaos, say he took it from your research, Divine, wow so attacking morality and ethics he will, Fallen, he raped me and Angel why are you just for a guy that you do not know will care about us? Divine, just like you did but for how",sexual_violence
ID_0T6S6SAY,"Yeah, thanks Abraham from letting me be raped, beaten, starved and given no water for dags on end. I'm 12 and I see no Abraham to help me. Have faith you say? Faith which I had since I was 9 hasn't helped me at all. I'm faithless. If there is a God, he's cruel to let us suffer.",sexual_violence
ID_0T6WHP5J,when he raped me i found out the next day he had a girlfriend 🙃 way to add to the trauma dylan,sexual_violence
ID_0T9M5FMT,"Right, I’ll NEVER understand how anyone could ever justify Sancar doing that to her. “Oh but he’s gonna change when episodes go by” I don’t give a DAMN.. he still didn’t believe she got raped. It took Gediz 2 seconds to believe her story. Miss me with that 😒🖕🏽",sexual_violence
ID_0T9R3VM8,"if I was going to protest marriage I'd start with Child brides,forced marriage,FGM,hijabs..Christian priorities..",Harmful_Traditional_practice
ID_0TAGNPUR,"So Steven Powers is saying, ""the woman I raped outed me as a rapist because she wants revenge""? Does PSL's central committee think this is a good party line or did he come up with this on his own? 🤔🤔🤔    ",sexual_violence
ID_0TC2FVMD,ikr.a man had sex-texted me weeks ago i just blocked him and shut up. but if that dude's famous and i speak up y'all would be angry and all! what i mean to say is that it's not like he raped her or something. Can y'all just let him live!!!,sexual_violence
ID_0TFZNI5U,"This is like saying, ""My husband is a great man. Yes he beats me physically multiple times a week, but he said I Love You once back in 2017, so I know he cares..."" GTFO of here Gym Jordan. You are a literal joke. Your style of fart sucking politics to your dear leader are done.",Physical_violence
ID_0TG036OO,"My husband beats me as if we are in a boxing competition,” woman tells Lagos court  ",Physical_violence
ID_0TI1YWJ2,"There is this classmate that really hates me. Oh boy u really think I care about the opinion of someone that said ""Women deserve to be raped"" and then when I clapped back ""so I deserved to be raped?"" he said ""yes"" well no I don't fucking care about your opinion honey❤",sexual_violence
ID_0TK15GV8,"All of there lives changed all of em man , all cuz someone said he raped me and that was it , no proof man , just like that man poof decades in prison , find him guilty and I'd be the first to say I hope he gets raped in prison , buh for now I'm sorry y'all buh no way",sexual_violence
ID_0TLGIWM8,"I told people I was a boy 11 years ago,I told people I was panromantic 6 years ago and I figured out the word asexual about the same time. I've been raped over and over for being ace. I was abused for being trans by someone who told me that he wanted to put all trans people into-",sexual_violence
